frame,x,y,intensity,string_id,particle_index,offset_index,string_type
105,372.4592866586547,305.45713949537736,153.31504915661503,26,0,0,B
106,372.51137010288613,305.6905012893613,153.31504915661503,26,0,0,B
107,372.48027877390246,305.6429382134081,153.31504915661503,26,0,0,B
108,372.6730240760597,305.6847465946126,153.31504915661503,26,0,0,B
109,372.353007116698,305.56287166006405,153.31504915661503,26,0,0,B
110,372.50454489561247,305.5218248306349,153.31504915661503,26,0,0,B
111,372.4973550395068,305.50715870459027,153.31504915661503,26,0,0,B
112,372.3233133196506,305.3758572183238,153.31504915661503,26,0,0,B
113,372.2710993278526,305.5895806376126,153.31504915661503,26,0,0,B
114,372.3597578823452,305.6312250898433,153.31504915661503,26,0,0,B
115,372.421051959489,305.5713191690691,153.31504915661503,26,0,0,B
116,372.69391597612884,305.41300763092755,153.31504915661503,26,0,0,B
117,372.5261170498944,305.5224313379108,153.31504915661503,26,0,0,B
118,372.4745001969036,305.53637165760125,153.31504915661503,26,0,0,B
119,372.55007543659667,305.55095000042184,153.31504915661503,26,0,0,B
120,372.5524741543429,305.41415544440144,153.31504915661503,26,0,0,B
0,113.94770959404013,98.0660303181358,446.11125443428455,27,0,0,A
1,113.57024408383828,96.97842595945262,446.11125443428455,27,0,0,A
2,113.38905337871502,96.990780628767,446.11125443428455,27,0,0,A
3,113.20786267359173,97.00313529808135,446.11125443428455,27,0,0,A
4,113.02667196846846,97.01548996739571,446.11125443428455,27,0,0,A
5,112.84548126334519,97.02784463671006,446.11125443428455,27,0,0,A
6,112.66429055822191,97.04019930602442,446.11125443428455,27,0,0,A
7,112.48309985309864,97.05255397533878,446.11125443428455,27,0,0,A
8,112.30190914797537,97.06490864465314,446.11125443428455,27,0,0,A
9,112.1207184428521,97.0772633139675,446.11125443428455,27,0,0,A
10,111.93952773772881,97.08961798328187,446.11125443428455,27,0,0,A
11,111.75833703260554,97.10197265259622,446.11125443428455,27,0,0,A
12,111.57714632748227,97.11432732191058,446.11125443428455,27,0,0,A
13,111.395955622359,97.12668199122494,446.11125443428455,27,0,0,A
14,111.21476491723573,97.13903666053929,446.11125443428455,27,0,0,A
15,111.03357421211244,97.15139132985365,446.11125443428455,27,0,0,A
16,110.85238350698917,97.16374599916801,446.11125443428455,27,0,0,A
17,110.6711928018659,97.17610066848238,446.11125443428455,27,0,0,A
18,110.49000209674261,97.18845533779674,446.11125443428455,27,0,0,A
19,110.30881139161936,97.20081000711109,446.11125443428455,27,0,0,A
20,110.12762068649607,97.21316467642545,446.11125443428455,27,0,0,A
21,110.17078811184786,97.2424352801771,446.11125443428455,27,0,0,A
22,110.18590754972418,97.30778377615951,446.11125443428455,27,0,0,A
23,110.06598709456426,97.2788788708017,446.11125443428455,27,0,0,A
24,110.06489728644664,97.33233591585862,446.11125443428455,27,0,0,A
25,110.06089330069251,97.35578282417511,446.11125443428455,27,0,0,A
26,110.11405426355829,97.1863416618213,446.11125443428455,27,0,0,A
27,110.05855451124133,97.05192336802136,446.11125443428455,27,0,0,A
28,110.00845984990126,97.35135040970677,446.11125443428455,27,0,0,A
29,110.0518934253411,97.2347416642097,446.11125443428455,27,0,0,A
30,110.08616958117723,97.10110092051323,446.11125443428455,27,0,0,A
31,109.93948471144091,97.22641438795362,446.11125443428455,27,0,0,A
32,110.1792699946874,97.09757272742615,446.11125443428455,27,0,0,A
33,109.93326337771516,97.44701029952735,446.11125443428455,27,0,0,A
34,110.06352847435627,97.10308146886014,446.11125443428455,27,0,0,A
35,110.07424749178196,97.22978244860714,446.11125443428455,27,0,0,A
36,110.20808324296351,97.4097844959282,446.11125443428455,27,0,0,A
37,110.15458080658739,97.11338456614163,446.11125443428455,27,0,0,A
38,110.14812450503065,97.34099839184802,446.11125443428455,27,0,0,A
39,110.07613570976196,97.3019883483778,446.11125443428455,27,0,0,A
40,109.99626579658218,97.26486174574838,446.11125443428455,27,0,0,A
41,110.17451231339449,97.36172870943642,446.11125443428455,27,0,0,A
42,110.08012336082865,97.23846209598887,446.11125443428455,27,0,0,A
43,110.30634393461659,97.325031122604,446.11125443428455,27,0,0,A
44,110.0882000435868,97.14998274121925,446.11125443428455,27,0,0,A
45,110.1064851827646,97.19534153294715,446.11125443428455,27,0,0,A
46,110.07521833252275,97.312805943737,446.11125443428455,27,0,0,A
47,110.14691947131402,97.3961704214196,446.11125443428455,27,0,0,A
48,110.06624676076653,97.31759856502713,446.11125443428455,27,0,0,A
49,110.20099834216288,97.24809873294654,446.11125443428455,27,0,0,A
50,110.1245030901005,97.34811083523608,446.11125443428455,27,0,0,A
51,109.98033015060196,97.08331863748803,446.11125443428455,27,0,0,A
52,110.16343083085202,97.52766866202634,446.11125443428455,27,0,0,A
53,110.24458661751063,97.11465079467486,446.11125443428455,27,0,0,A
54,110.31618832814468,97.28800523644139,446.11125443428455,27,0,0,A
55,110.04631072826261,97.06160552999262,446.11125443428455,27,0,0,A
56,110.1331212283811,97.1791613329439,446.11125443428455,27,0,0,A
57,110.21382281402038,97.10400239487957,446.11125443428455,27,0,0,A
58,110.18228866354043,97.32255962095448,446.11125443428455,27,0,0,A
59,110.07246523905395,97.10503929145636,446.11125443428455,27,0,0,A
60,110.25600395805472,97.14330354397657,446.11125443428455,27,0,0,A
61,110.21038954213564,97.41587709983989,446.11125443428455,27,0,0,A
62,110.14725074102054,97.29991137420556,446.11125443428455,27,0,0,A
63,110.18134135345248,97.22852787798286,446.11125443428455,27,0,0,A
64,110.22714679037483,97.40411932158783,446.11125443428455,27,0,0,A
65,110.17358839004054,97.31475985890008,446.11125443428455,27,0,0,A
66,110.10875208870853,97.23011277491601,446.11125443428455,27,0,0,A
67,110.19272820891199,97.24294437824449,446.11125443428455,27,0,0,A
68,110.15869848318266,97.13492172313525,446.11125443428455,27,0,0,A
69,110.19497765776165,97.27301232597137,446.11125443428455,27,0,0,A
70,110.26624144544746,97.15705715187465,446.11125443428455,27,0,0,A
71,110.0796530868164,97.26711146118535,446.11125443428455,27,0,0,A
72,110.13886634913256,97.23050683415705,446.11125443428455,27,0,0,A
73,110.14200285641729,97.1162135242167,446.11125443428455,27,0,0,A
74,110.120155161951,97.13080670476587,446.11125443428455,27,0,0,A
75,110.1643612696149,97.1408162746694,446.11125443428455,27,0,0,A
76,110.21577420581717,97.12023403060243,446.11125443428455,27,0,0,A
77,110.22060083306049,97.19761107397731,446.11125443428455,27,0,0,A
78,110.14355685240135,97.1280312259299,446.11125443428455,27,0,0,A
79,110.08137870685938,96.997355099721,446.11125443428455,27,0,0,A
80,110.15456077555253,97.28973732969081,446.11125443428455,27,0,0,A
81,110.10216353016507,97.0256028817588,446.11125443428455,27,0,0,A
82,110.05585469350018,97.34471420551883,446.11125443428455,27,0,0,A
83,110.20769461232283,97.18228690847013,446.11125443428455,27,0,0,A
84,109.97510357066909,97.34040626558738,446.11125443428455,27,0,0,A
85,110.20099269898131,97.08520572069374,446.11125443428455,27,0,0,A
86,110.15018381092419,97.26616780088781,446.11125443428455,27,0,0,A
87,110.22691963975238,97.19990518227392,446.11125443428455,27,0,0,A
88,110.12391469370185,97.37658845443671,446.11125443428455,27,0,0,A
89,110.22117871038814,97.06372594710523,446.11125443428455,27,0,0,A
90,110.10369678313322,97.27349865109824,446.11125443428455,27,0,0,A
91,110.08041940070049,97.12336056046601,446.11125443428455,27,0,0,A
92,110.07660522218133,97.16722913141427,446.11125443428455,27,0,0,A
93,110.10138086497761,97.15154747932846,446.11125443428455,27,0,0,A
94,109.92637535318299,97.35419314231963,446.11125443428455,27,0,0,A
95,110.1281877703625,97.23267873507326,446.11125443428455,27,0,0,A
96,110.08572985196523,97.00144681730325,446.11125443428455,27,0,0,A
97,110.10385337886366,97.20085929426588,446.11125443428455,27,0,0,A
98,110.16108120337522,97.33722776544295,446.11125443428455,27,0,0,A
99,110.10686715277997,97.38849128270739,446.11125443428455,27,0,0,A
100,110.05539696327287,97.26397761897115,446.11125443428455,27,0,0,A
101,109.89557098574535,97.38409461648452,446.11125443428455,27,0,0,A
102,110.13208653883943,97.1297688999549,446.11125443428455,27,0,0,A
103,110.10125980903301,97.20656244876368,446.11125443428455,27,0,0,A
104,110.36796755890018,97.22883712270315,446.11125443428455,27,0,0,A
105,110.08745723328013,97.33988381015502,446.11125443428455,27,0,0,A
106,110.09451795317298,97.18676212664744,446.11125443428455,27,0,0,A
107,110.21470753460984,97.18479561119906,446.11125443428455,27,0,0,A
108,110.13129782158572,97.27522521447598,446.11125443428455,27,0,0,A
109,110.05077014138344,97.2795593217619,446.11125443428455,27,0,0,A
110,110.1649149624372,97.17616480583861,446.11125443428455,27,0,0,A
111,110.10486877490419,97.21673035101739,446.11125443428455,27,0,0,A
112,110.01908487138581,97.15211396512676,446.11125443428455,27,0,0,A
113,110.16395917296363,97.28560773010138,446.11125443428455,27,0,0,A
114,110.04169277077987,97.26088019116798,446.11125443428455,27,0,0,A
115,110.1101272333392,97.13176794135723,446.11125443428455,27,0,0,A
116,110.16278463155798,97.13059425278311,446.11125443428455,27,0,0,A
117,110.34999231584584,97.18996661568659,446.11125443428455,27,0,0,A
118,110.13819652129207,97.08180668290736,446.11125443428455,27,0,0,A
119,110.09248600286053,97.23454693833567,446.11125443428455,27,0,0,A
120,110.29182902574357,97.18206326094848,446.11125443428455,27,0,0,A
0,114.38174543949987,92.45420061367034,374.8771877014158,27,1,1,A
1,114.1930404980681,92.65785235635917,374.8771877014158,27,1,1,A
2,114.4001236658801,92.89760563636267,374.8771877014158,27,1,1,A
3,114.60720683369209,93.13735891636615,374.8771877014158,27,1,1,A
4,114.8142900015041,93.37711219636964,374.8771877014158,27,1,1,A
5,115.02137316931609,93.61686547637312,374.8771877014158,27,1,1,A
6,115.22845633712808,93.8566187563766,374.8771877014158,27,1,1,A
7,115.4355395049401,94.0963720363801,374.8771877014158,27,1,1,A
8,115.64262267275208,94.3361253163836,374.8771877014158,27,1,1,A
9,115.8497058405641,94.57587859638708,374.8771877014158,27,1,1,A
10,116.05678900837609,94.81563187639057,374.8771877014158,27,1,1,A
11,116.26387217618809,95.05538515639407,374.8771877014158,27,1,1,A
12,116.47095534400009,95.29513843639754,374.8771877014158,27,1,1,A
13,116.67803851181208,95.53489171640103,374.8771877014158,27,1,1,A
14,116.88512167962408,95.77464499640452,374.8771877014158,27,1,1,A
15,117.09220484743608,96.01439827640802,374.8771877014158,27,1,1,A
16,117.29928801524808,96.2541515564115,374.8771877014158,27,1,1,A
17,117.50637118306008,96.49390483641498,374.8771877014158,27,1,1,A
18,117.71345435087207,96.73365811641848,374.8771877014158,27,1,1,A
19,117.92053751868407,96.97341139642195,374.8771877014158,27,1,1,A
20,118.12762068649607,97.21316467642545,374.8771877014158,27,1,1,A
21,118.11417232168776,97.28170347204035,374.8771877014158,27,1,1,A
22,117.93559119005546,97.1224032486435,374.8771877014158,27,1,1,A
23,118.3342646792385,97.37285254732598,374.8771877014158,27,1,1,A
24,118.19780074766172,97.05219381000015,374.8771877014158,27,1,1,A
25,118.20520064618522,97.05670636334149,374.8771877014158,27,1,1,A
26,118.19907335489273,97.2213738478128,374.8771877014158,27,1,1,A
27,118.03528323642817,97.38519780263594,374.8771877014158,27,1,1,A
28,118.16704824620855,97.26887557037733,374.8771877014158,27,1,1,A
29,118.13733411665397,97.11083043967929,374.8771877014158,27,1,1,A
30,118.03690190494653,97.23824910769751,374.8771877014158,27,1,1,A
31,118.19536866473503,97.3399511723611,374.8771877014158,27,1,1,A
32,118.22703715811481,97.20168380416166,374.8771877014158,27,1,1,A
33,117.96308070196687,97.24057608086393,374.8771877014158,27,1,1,A
34,118.08450971950465,97.16775492552478,374.8771877014158,27,1,1,A
35,118.18688863163105,97.25323084642673,374.8771877014158,27,1,1,A
36,118.25179401510364,97.22250744513215,374.8771877014158,27,1,1,A
37,118.20339640514516,97.39645616768487,374.8771877014158,27,1,1,A
38,118.2951327676712,97.16311898290088,374.8771877014158,27,1,1,A
39,118.10934313956608,97.08864080448947,374.8771877014158,27,1,1,A
40,118.10392813433522,97.01287107701553,374.8771877014158,27,1,1,A
41,117.93972544541776,97.23209318691713,374.8771877014158,27,1,1,A
42,118.20640273372045,97.32298085890262,374.8771877014158,27,1,1,A
43,118.09878975809765,97.21179197815682,374.8771877014158,27,1,1,A
44,118.20959503429116,97.39855382811484,374.8771877014158,27,1,1,A
45,118.00618831750414,97.06573771825205,374.8771877014158,27,1,1,A
46,118.08458181418227,96.99904089996923,374.8771877014158,27,1,1,A
47,118.1073434194548,97.23034890628846,374.8771877014158,27,1,1,A
48,118.08934144898076,97.1538780833202,374.8771877014158,27,1,1,A
49,118.0709290200941,97.21314224822132,374.8771877014158,27,1,1,A
50,118.16550939306408,97.16516875656963,374.8771877014158,27,1,1,A
51,118.11099205604785,97.2274616107665,374.8771877014158,27,1,1,A
52,118.2245961586011,97.17740414915049,374.8771877014158,27,1,1,A
53,118.11945267905836,97.45407665658036,374.8771877014158,27,1,1,A
54,118.06482768153067,97.12419087171976,374.8771877014158,27,1,1,A
55,118.1567995509808,97.366205270865,374.8771877014158,27,1,1,A
56,118.08645424680188,97.3019206877752,374.8771877014158,27,1,1,A
57,118.1236294489442,97.26027356445448,374.8771877014158,27,1,1,A
58,117.9305570519925,97.27882178393222,374.8771877014158,27,1,1,A
59,118.31195995506185,97.28983420825385,374.8771877014158,27,1,1,A
60,118.08186077549364,97.33093450255977,374.8771877014158,27,1,1,A
61,118.0665992188953,97.17240013760279,374.8771877014158,27,1,1,A
62,118.17086414170939,97.26805786981683,374.8771877014158,27,1,1,A
63,118.11848565190806,97.37350866611743,374.8771877014158,27,1,1,A
64,118.16609713849468,97.06475270428889,374.8771877014158,27,1,1,A
65,118.29954879151552,97.29169372210127,374.8771877014158,27,1,1,A
66,118.0688116351598,97.0638360410679,374.8771877014158,27,1,1,A
67,118.1763879136302,97.31180643323417,374.8771877014158,27,1,1,A
68,118.28167486435983,97.30483388479057,374.8771877014158,27,1,1,A
69,118.04657521252196,97.11502872762426,374.8771877014158,27,1,1,A
70,118.17757764848696,97.33730835739394,374.8771877014158,27,1,1,A
71,118.11574412971609,97.26803089828292,374.8771877014158,27,1,1,A
72,118.32596690294105,97.13661776600573,374.8771877014158,27,1,1,A
73,118.118068696955,97.45435111163545,374.8771877014158,27,1,1,A
74,118.17339216829262,97.24425395704475,374.8771877014158,27,1,1,A
75,118.10540072789578,97.10632364592004,374.8771877014158,27,1,1,A
76,117.97700026200525,97.11003917221662,374.8771877014158,27,1,1,A
77,118.16425722462904,97.29823377595841,374.8771877014158,27,1,1,A
78,118.05599612744318,97.2359165734245,374.8771877014158,27,1,1,A
79,118.1414059411669,97.1228175925206,374.8771877014158,27,1,1,A
80,118.0876656648703,97.30232741436002,374.8771877014158,27,1,1,A
81,118.11595947744246,97.13356540802226,374.8771877014158,27,1,1,A
82,118.19016986003388,97.1794586874922,374.8771877014158,27,1,1,A
83,118.07587183850991,97.20397713351359,374.8771877014158,27,1,1,A
84,118.15729757015708,97.10643922612199,374.8771877014158,27,1,1,A
85,118.26685153727148,97.20437592482064,374.8771877014158,27,1,1,A
86,118.0559756812517,97.24218724149512,374.8771877014158,27,1,1,A
87,118.33901369606701,97.16095146368407,374.8771877014158,27,1,1,A
88,118.18463608903947,97.25989941081507,374.8771877014158,27,1,1,A
89,118.04798767792383,97.16781119574776,374.8771877014158,27,1,1,A
90,118.11790877406312,97.15449321828056,374.8771877014158,27,1,1,A
91,118.06925627384281,97.27192910530687,374.8771877014158,27,1,1,A
92,118.23161861048375,97.05297914942848,374.8771877014158,27,1,1,A
93,118.0982347719743,97.39896460656246,374.8771877014158,27,1,1,A
94,118.07675408072143,97.20250390251282,374.8771877014158,27,1,1,A
95,118.08676202813929,97.31598886909327,374.8771877014158,27,1,1,A
96,118.23797540731876,97.26808712703738,374.8771877014158,27,1,1,A
97,118.22387999946623,97.3355285333434,374.8771877014158,27,1,1,A
98,118.174351481655,97.2061303931824,374.8771877014158,27,1,1,A
99,118.03275817277586,97.1022052969257,374.8771877014158,27,1,1,A
100,117.9881730573501,97.252436299509,374.8771877014158,27,1,1,A
101,118.08596341767982,97.24980860924968,374.8771877014158,27,1,1,A
102,118.16271099980393,97.4562727953894,374.8771877014158,27,1,1,A
103,118.10792492192108,97.14259867951549,374.8771877014158,27,1,1,A
104,118.16824762665871,97.18430011661547,374.8771877014158,27,1,1,A
105,118.14452630983666,97.14476800010894,374.8771877014158,27,1,1,A
106,118.27383596647397,97.255095031093,374.8771877014158,27,1,1,A
107,118.15708712113276,97.23740132312464,374.8771877014158,27,1,1,A
108,118.08470966046369,97.09860224989939,374.8771877014158,27,1,1,A
109,118.03690800454777,97.17501605615865,374.8771877014158,27,1,1,A
110,118.23655843218273,97.3160278561704,374.8771877014158,27,1,1,A
111,117.9841623686305,97.3341088797658,374.8771877014158,27,1,1,A
112,118.33712002109614,97.17580253993286,374.8771877014158,27,1,1,A
113,118.16765371557966,97.27412048028137,374.8771877014158,27,1,1,A
114,118.19298959668593,97.13391973246198,374.8771877014158,27,1,1,A
115,118.1045191980937,97.23765508953775,374.8771877014158,27,1,1,A
116,118.0823530364181,97.14684629465943,374.8771877014158,27,1,1,A
117,118.15743582211056,97.32096505886618,374.8771877014158,27,1,1,A
118,117.8700892352693,97.15079227467214,374.8771877014158,27,1,1,A
119,118.11256955258902,97.25421897854964,374.8771877014158,27,1,1,A
120,118.07156490067258,97.0801100699501,374.8771877014158,27,1,1,A
0,112.40410934807784,97.4890863337131,240.6591418249961,27,2,2,A
1,112.87044246071471,97.7270964751272,240.6591418249961,27,2,2,A
2,113.56818868312428,97.70004743309028,240.6591418249961,27,2,2,A
3,114.26593490553381,97.67299839105334,240.6591418249961,27,2,2,A
4,114.96368112794336,97.64594934901642,240.6591418249961,27,2,2,A
5,115.6614273503529,97.61890030697947,240.6591418249961,27,2,2,A
6,116.35917357276244,97.59185126494253,240.6591418249961,27,2,2,A
7,117.05691979517199,97.5648022229056,240.6591418249961,27,2,2,A
8,117.75466601758154,97.53775318086866,240.6591418249961,27,2,2,A
9,118.45241223999109,97.51070413883174,240.6591418249961,27,2,2,A
10,119.15015846240063,97.48365509679479,240.6591418249961,27,2,2,A
11,119.84790468481017,97.45660605475786,240.6591418249961,27,2,2,A
12,120.54565090721971,97.42955701272093,240.6591418249961,27,2,2,A
13,121.24339712962927,97.40250797068398,240.6591418249961,27,2,2,A
14,121.94114335203881,97.37545892864705,240.6591418249961,27,2,2,A
15,122.63888957444834,97.34840988661013,240.6591418249961,27,2,2,A
16,123.3366357968579,97.32136084457318,240.6591418249961,27,2,2,A
17,124.03438201926744,97.29431180253626,240.6591418249961,27,2,2,A
18,124.73212824167699,97.26726276049932,240.6591418249961,27,2,2,A
19,125.42987446408652,97.24021371846237,240.6591418249961,27,2,2,A
20,126.12762068649607,97.21316467642545,240.6591418249961,27,2,2,A
21,126.28481455606448,97.24506295476803,240.6591418249961,27,2,2,A
22,125.99406660141621,97.29076361598048,240.6591418249961,27,2,2,A
23,126.01423258304044,97.20647723405425,240.6591418249961,27,2,2,A
24,126.12682374121803,97.06057328093745,240.6591418249961,27,2,2,A
25,126.01804796120823,97.30568169652071,240.6591418249961,27,2,2,A
26,126.1128695310553,97.36308753047399,240.6591418249961,27,2,2,A
27,125.94462174543668,97.29426484454271,240.6591418249961,27,2,2,A
28,126.10020075446934,97.28414741123557,240.6591418249961,27,2,2,A
29,126.12772889759155,97.1107816917883,240.6591418249961,27,2,2,A
30,126.01434839733906,97.32162734137394,240.6591418249961,27,2,2,A
31,125.95882009370666,97.06329166844787,240.6591418249961,27,2,2,A
32,126.23593494521872,97.34393600460743,240.6591418249961,27,2,2,A
33,126.10790298874734,97.0616708795615,240.6591418249961,27,2,2,A
34,126.27863909090713,97.07332198565874,240.6591418249961,27,2,2,A
35,126.19627765209923,97.34767551124156,240.6591418249961,27,2,2,A
36,125.97919890878602,97.08712181300899,240.6591418249961,27,2,2,A
37,126.0465621122928,97.1541886030926,240.6591418249961,27,2,2,A
38,126.28062850528974,97.16734573205456,240.6591418249961,27,2,2,A
39,126.1827053928488,97.40672598133399,240.6591418249961,27,2,2,A
40,125.96559763516098,97.0702683775259,240.6591418249961,27,2,2,A
41,126.04808163198324,97.14889138369415,240.6591418249961,27,2,2,A
42,126.16590753977921,97.11318688445739,240.6591418249961,27,2,2,A
43,126.16158210397758,97.26733459641443,240.6591418249961,27,2,2,A
44,126.07341789333954,97.20396495522331,240.6591418249961,27,2,2,A
45,126.10266356141638,97.07473712000437,240.6591418249961,27,2,2,A
46,126.22190184461671,97.35623556753664,240.6591418249961,27,2,2,A
47,126.22843240854037,97.15883377167938,240.6591418249961,27,2,2,A
48,126.06058934574777,97.21803023353621,240.6591418249961,27,2,2,A
49,126.02808069158199,97.18799579173228,240.6591418249961,27,2,2,A
50,126.0575174931242,97.21343959475924,240.6591418249961,27,2,2,A
51,126.00880001354153,97.28640622297523,240.6591418249961,27,2,2,A
52,126.09931868024186,97.11378925895418,240.6591418249961,27,2,2,A
53,126.23093167702956,97.18937068756793,240.6591418249961,27,2,2,A
54,126.07717987321524,97.14220452253939,240.6591418249961,27,2,2,A
55,126.17891432635436,97.09543258497432,240.6591418249961,27,2,2,A
56,126.20985606897229,97.33158395715138,240.6591418249961,27,2,2,A
57,126.20892995542296,97.20329432374545,240.6591418249961,27,2,2,A
58,126.02377746755795,97.26899146101856,240.6591418249961,27,2,2,A
59,126.10134935264254,97.10012908635215,240.6591418249961,27,2,2,A
60,126.25500238598498,97.15494755887306,240.6591418249961,27,2,2,A
61,126.12677854711863,97.22365602138244,240.6591418249961,27,2,2,A
62,126.31829062188956,97.19829164137279,240.6591418249961,27,2,2,A
63,125.97568950857978,97.15073327762566,240.6591418249961,27,2,2,A
64,126.06201407483817,97.01823539828969,240.6591418249961,27,2,2,A
65,126.22776865661649,97.45799419466437,240.6591418249961,27,2,2,A
66,126.21841107678826,97.13727311951425,240.6591418249961,27,2,2,A
67,126.19889938191665,97.08920539228534,240.6591418249961,27,2,2,A
68,126.25228052137174,97.13544665044199,240.6591418249961,27,2,2,A
69,126.05227608754616,97.27473137489513,240.6591418249961,27,2,2,A
70,126.16558607498712,97.27748844788894,240.6591418249961,27,2,2,A
71,126.20315211054563,97.33536049865477,240.6591418249961,27,2,2,A
72,126.12358190496157,97.1048669039194,240.6591418249961,27,2,2,A
73,125.97467990566024,97.24096219267592,240.6591418249961,27,2,2,A
74,126.33633667413886,97.3140572418965,240.6591418249961,27,2,2,A
75,126.14512768670878,97.30055627782622,240.6591418249961,27,2,2,A
76,126.24672169632741,97.12943625954526,240.6591418249961,27,2,2,A
77,126.23932482630829,97.27294745404328,240.6591418249961,27,2,2,A
78,126.06904093085164,97.15663250270309,240.6591418249961,27,2,2,A
79,126.06473542109606,97.26964392226043,240.6591418249961,27,2,2,A
80,126.38844656269195,97.08453756750288,240.6591418249961,27,2,2,A
81,126.08428523063031,97.06306909109492,240.6591418249961,27,2,2,A
82,126.08267944814423,97.06142769458518,240.6591418249961,27,2,2,A
83,126.20573469555691,97.21340045167257,240.6591418249961,27,2,2,A
84,126.06699091310503,97.1927449861091,240.6591418249961,27,2,2,A
85,126.23073492431283,97.25948821115529,240.6591418249961,27,2,2,A
86,126.03101013334002,97.1923206396231,240.6591418249961,27,2,2,A
87,125.92225127621889,97.17001064088865,240.6591418249961,27,2,2,A
88,125.96024686676519,97.13112143089623,240.6591418249961,27,2,2,A
89,126.18951595372017,97.15549180980312,240.6591418249961,27,2,2,A
90,126.04083924312611,97.20209732441323,240.6591418249961,27,2,2,A
91,126.10317752302521,97.1896570530756,240.6591418249961,27,2,2,A
92,125.9824184400852,97.32876068857463,240.6591418249961,27,2,2,A
93,126.18429252394317,97.2313602684512,240.6591418249961,27,2,2,A
94,126.08581024690517,97.06893047550174,240.6591418249961,27,2,2,A
95,126.2938769692551,97.24112342622695,240.6591418249961,27,2,2,A
96,125.91022253904293,97.24600203054774,240.6591418249961,27,2,2,A
97,126.00047275242667,97.23680664175374,240.6591418249961,27,2,2,A
98,125.87370371791005,97.15610827051218,240.6591418249961,27,2,2,A
99,126.0115705989264,97.26826071244899,240.6591418249961,27,2,2,A
100,126.20012141375793,97.16180529211597,240.6591418249961,27,2,2,A
101,126.24853883342946,97.26617909199014,240.6591418249961,27,2,2,A
102,126.25547548289121,97.08277015161553,240.6591418249961,27,2,2,A
103,126.07283613026208,97.03195826842445,240.6591418249961,27,2,2,A
104,126.0780926458781,97.25991841656375,240.6591418249961,27,2,2,A
105,126.16477577393299,97.31277136446505,240.6591418249961,27,2,2,A
106,126.22754530806809,97.15051701958245,240.6591418249961,27,2,2,A
107,126.1644295528421,97.2503887578299,240.6591418249961,27,2,2,A
108,126.27819521023235,97.17777120555911,240.6591418249961,27,2,2,A
109,126.02529158934347,97.17758667856343,240.6591418249961,27,2,2,A
110,126.04195402826164,97.21621746657998,240.6591418249961,27,2,2,A
111,126.15322176908667,97.46138376181813,240.6591418249961,27,2,2,A
112,126.1091165051344,97.24368353923651,240.6591418249961,27,2,2,A
113,125.93178899170978,97.28584373938895,240.6591418249961,27,2,2,A
114,126.09745341814326,97.14981790482841,240.6591418249961,27,2,2,A
115,125.9644688459072,97.24874685870338,240.6591418249961,27,2,2,A
116,125.94626497698489,97.2051921041141,240.6591418249961,27,2,2,A
117,126.15734304544866,97.13801522059482,240.6591418249961,27,2,2,A
118,126.30157607584518,97.237108195885,240.6591418249961,27,2,2,A
119,125.9918354183184,97.37216708258092,240.6591418249961,27,2,2,A
120,126.36881769347676,97.06240319413541,240.6591418249961,27,2,2,A
0,110.99714944412128,98.6414729644118,325.7683106528127,27,3,3,A
1,111.16796163383277,98.34611392945322,325.7683106528127,27,3,3,A
2,112.37636474186769,98.28648502139916,325.7683106528127,27,3,3,A
3,113.58476784990259,98.22685611334505,325.7683106528127,27,3,3,A
4,114.7931709579375,98.16722720529096,325.7683106528127,27,3,3,A
5,116.0015740659724,98.10759829723686,325.7683106528127,27,3,3,A
6,117.20997717400732,98.04796938918275,325.7683106528127,27,3,3,A
7,118.41838028204222,97.98834048112867,325.7683106528127,27,3,3,A
8,119.62678339007715,97.92871157307458,325.7683106528127,27,3,3,A
9,120.83518649811207,97.8690826650205,325.7683106528127,27,3,3,A
10,122.04358960614697,97.80945375696639,325.7683106528127,27,3,3,A
11,123.25199271418188,97.7498248489123,325.7683106528127,27,3,3,A
12,124.46039582221678,97.6901959408582,325.7683106528127,27,3,3,A
13,125.66879893025171,97.63056703280411,325.7683106528127,27,3,3,A
14,126.87720203828661,97.57093812475001,325.7683106528127,27,3,3,A
15,128.0856051463215,97.51130921669592,325.7683106528127,27,3,3,A
16,129.2940082543564,97.45168030864183,325.7683106528127,27,3,3,A
17,130.50241136239134,97.39205140058773,325.7683106528127,27,3,3,A
18,131.71081447042627,97.33242249253364,325.7683106528127,27,3,3,A
19,132.91921757846117,97.27279358447954,325.7683106528127,27,3,3,A
20,134.12762068649607,97.21316467642545,325.7683106528127,27,3,3,A
21,134.1590898192675,97.29560905619641,325.7683106528127,27,3,3,A
22,133.99437318306965,97.19866814825934,325.7683106528127,27,3,3,A
23,133.89980442908302,97.1149137213491,325.7683106528127,27,3,3,A
24,134.0193273668369,97.16336756835592,325.7683106528127,27,3,3,A
25,134.1915718692845,97.15679539853011,325.7683106528127,27,3,3,A
26,134.1704746379309,97.15591715855558,325.7683106528127,27,3,3,A
27,133.9136616820091,97.10647001640211,325.7683106528127,27,3,3,A
28,134.04719510296266,97.17182476372118,325.7683106528127,27,3,3,A
29,134.1983299458334,97.21050167722282,325.7683106528127,27,3,3,A
30,134.15454042632115,97.06880881682878,325.7683106528127,27,3,3,A
31,134.20649586616443,97.37642689928923,325.7683106528127,27,3,3,A
